problem,path,artist_folder,file_count_in_folder,tag_title,tag_artist,tag_album,tag_album_artist,probable_source_album,probable_track_title,duration_seconds
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - T (12).mp3,Various Artists,,A Musical History [CD 1] - T,Odds And Ends,A Musical History,Odds And Ends,A Musical History,A Musical History [CD 1] - T,109
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Nineteen Years Old/Unknown Album/A Musical History [CD 1] - R.mp3,Nineteen Years Old,,A Musical History [CD 1] - R,04_Nineteen_Years_Old_,,,,A Musical History [CD 1] - R,255
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - R (2).mp3,Various Artists,,A Musical History [CD 1] - R,Nineteen Years Old,A Musical History,Nineteen Years Old,A Musical History,A Musical History [CD 1] - R,255
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Katie's Been Gone/Unknown Album/A Musical History [CD 2] - T.mp3,Katie's Been Gone,,A Musical History [CD 2] - T,01_Katie's_Been_Gone_,,,,A Musical History [CD 2] - T,166
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 2] - T (9).mp3,Various Artists,,A Musical History [CD 2] - T,Katie's Been Gone,A Musical History,Katie's Been Gone,A Musical History,A Musical History [CD 2] - T,166
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Caledonia Mission (Live)/Unknown Album/A Musical History [CD 4] - T.mp3,Caledonia Mission (Live),,A Musical History [CD 4] - T,06_Caledonia_Mission_(Live)_,,,,A Musical History [CD 4] - T,203
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 4] - T (4).mp3,Various Artists,,A Musical History [CD 4] - T,Caledonia Mission,A Musical History,Caledonia Mission,A Musical History,A Musical History [CD 4] - T,203
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/All La Glory (Early Versio/Unknown Album/A Musical History [CD 3] - T.mp3,All La Glory (Early Versio,,A Musical History [CD 3] - T,12_All_La_Glory_(Early_Versio,,,,A Musical History [CD 3] - T,207
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 3] - T (4).mp3,Various Artists,,A Musical History [CD 3] - T,All La Glory (Early Versio,A Musical History,All La Glory,A Musical History,A Musical History [CD 3] - T,207
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Loving You (Is Sweeter Tha/Unknown Album/A Musical History [CD 4] - T.mp3,Loving You (Is Sweeter Tha,,A Musical History [CD 4] - T,13_Loving_You_(Is_Sweeter_Tha,,,,A Musical History [CD 4] - T,218
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 4] - T (7).mp3,Various Artists,,A Musical History [CD 4] - T,Loving You (Is Sweeter Tha,A Musical History,Loving You,A Musical History,A Musical History [CD 4] - T,218
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Don't Do It/Unknown Album/A Musical History [CD 3] - T.mp3,Don't Do It,,A Musical History [CD 3] - T,17_Don't_Do_It_,,,,A Musical History [CD 3] - T,228
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 3] - T.mp3,Various Artists,,A Musical History [CD 3] - T,Don't Do It,A Musical History,Don't Do It,A Musical History,A Musical History [CD 3] - T,228
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Moon Struck One/Unknown Album/A Musical History [CD 4] - T.mp3,Moon Struck One,,A Musical History [CD 4] - T,03_The_Moon_Struck_One_,,,,A Musical History [CD 4] - T,249
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 4] - T (12).mp3,Various Artists,,A Musical History [CD 4] - T,The Moon Struck One,A Musical History,The Moon Struck One,A Musical History,A Musical History [CD 4] - T,249
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Didn't It Rain/Unknown Album/A Musical History [CD 5] - T.mp3,Didn't It Rain,,A Musical History [CD 5] - T,03_Didn't_It_Rain_,,,,A Musical History [CD 5] - T,200
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T (6).mp3,Various Artists,,A Musical History [CD 5] - T,Didn't It Rain,A Musical History,Didn't It Rain,A Musical History,A Musical History [CD 5] - T,200
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Caledonia Mission (Song Sk/Unknown Album/A Musical History [CD 1] - T.mp3,Caledonia Mission (Song Sk,,A Musical History [CD 1] - T,21_Caledonia_Mission_(Song_Sk,,,,A Musical History [CD 1] - T,149
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - T (4).mp3,Various Artists,,A Musical History [CD 1] - T,Caledonia Mission (Song Sk,A Musical History,Caledonia Mission,A Musical History,A Musical History [CD 1] - T,149
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Home Cookin'/Unknown Album/A Musical History [CD 5] - T.mp3,Home Cookin',,A Musical History [CD 5] - T,15_Home_Cookin'_,,,,A Musical History [CD 5] - T,225
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T (11).mp3,Various Artists,,A Musical History [CD 5] - T,Home Cookin',A Musical History,Home Cookin',A Musical History,A Musical History [CD 5] - T,225
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Leave Me Alone/Unknown Album/A Musical History [CD 1] - T.mp3,Leave Me Alone,,A Musical History [CD 1] - T,08_Leave_Me_Alone_,,,,A Musical History [CD 1] - T,158
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - T (11).mp3,Various Artists,,A Musical History [CD 1] - T,Leave Me Alone,A Musical History,Leave Me Alone,A Musical History,A Musical History [CD 1] - T,158
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Just Like Tom Thumb's Blue/Unknown Album/A Musical History [CD 1] - T.mp3,Just Like Tom Thumb's Blue,,A Musical History [CD 1] - T,17_Just_Like_Tom_Thumb's_Blue,,,,A Musical History [CD 1] - T,338
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - T (10).mp3,Various Artists,,A Musical History [CD 1] - T,Just Like Tom Thumb's Blue,A Musical History,Just Like Tom Thumb's Blues,A Musical History,A Musical History [CD 1] - T,338
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Highway 61 Revisited (Live/Unknown Album/A Musical History [CD 5] - T.mp3,Highway 61 Revisited (Live,,A Musical History [CD 5] - T,06_Highway_61_Revisited_(Live,,,,A Musical History [CD 5] - T,238
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T (10).mp3,Various Artists,,A Musical History [CD 5] - T,Highway 61 Revisited (Live,A Musical History,Highway 61 Revisited,A Musical History,A Musical History [CD 5] - T,238
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Lonesome Suzie (Alternate/Unknown Album/A Musical History [CD 2] - T.mp3,Lonesome Suzie (Alternate,,A Musical History [CD 2] - T,11_Lonesome_Suzie_(Alternate_,,,,A Musical History [CD 2] - T,180
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 2] - T (11).mp3,Various Artists,,A Musical History [CD 2] - T,Lonesome Suzie (Alternate,A Musical History,Lonesome Suzie,A Musical History,A Musical History [CD 2] - T,180
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Evangeline/Unknown Album/A Musical History [CD 5] - T.mp3,Evangeline,,A Musical History [CD 5] - T,17_Evangeline_,,,,A Musical History [CD 5] - T,192
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T (7).mp3,Various Artists,,A Musical History [CD 5] - T,Evangeline,A Musical History,Evangeline,A Musical History,A Musical History [CD 5] - T,192
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Rockin' Chair (Live)/Unknown Album/A Musical History [CD 3] - T.mp3,Rockin' Chair (Live),,A Musical History [CD 3] - T,19_Rockin'_Chair_(Live)_,,,,A Musical History [CD 3] - T,252
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 3] - T (12).mp3,Various Artists,,A Musical History [CD 3] - T,Rockin' Chair,A Musical History,Rockin' Chair,A Musical History,A Musical History [CD 3] - T,252
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/River Hymn/Unknown Album/A Musical History [CD 4] - T.mp3,River Hymn,,A Musical History [CD 4] - T,04_The_River_Hymn_,,,,A Musical History [CD 4] - T,282
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 4] - T (13).mp3,Various Artists,,A Musical History [CD 4] - T,The River Hymn,A Musical History,The River Hymn,A Musical History,A Musical History [CD 4] - T,282
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Get Up Jake/Unknown Album/A Musical History [CD 3] - T.mp3,Get Up Jake,,A Musical History [CD 3] - T,08_Get_Up_Jake_,,,,A Musical History [CD 3] - T,138
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 3] - T (6).mp3,Various Artists,,A Musical History [CD 3] - T,Get Up Jake,A Musical History,Get Up Jake,A Musical History,A Musical History [CD 3] - T,138
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/This Wheel's On Fire/Unknown Album/A Musical History [CD 2] - T.mp3,This Wheel's On Fire,,A Musical History [CD 2] - T,12_This_Wheel's_On_Fire_,,,,A Musical History [CD 2] - T,193
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 2] - T (16).mp3,Various Artists,,A Musical History [CD 2] - T,This Wheel's On Fire,A Musical History,This Wheel's On Fire,A Musical History,A Musical History [CD 2] - T,193
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Up On Cripple Creek/Unknown Album/A Musical History [CD 3] - T.mp3,Up On Cripple Creek,,A Musical History [CD 3] - T,05_Up_On_Cripple_Creek_,,,,A Musical History [CD 3] - T,275
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 3] - T (19).mp3,Various Artists,,A Musical History [CD 3] - T,Up On Cripple Creek,A Musical History,Up On Cripple Creek,A Musical History,A Musical History [CD 3] - T,275
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Chest Fever (Live)/Unknown Album/A Musical History [CD 4] - T.mp3,Chest Fever (Live),,A Musical History [CD 4] - T,11_Chest_Fever_(Live)_,,,,A Musical History [CD 4] - T,304
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 4] - T.mp3,Various Artists,,A Musical History [CD 4] - T,Chest Fever,A Musical History,Chest Fever,A Musical History,A Musical History [CD 4] - T,304
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Night They Drove Old D/Unknown Album/A Musical History [CD 5] - T.mp3,Night They Drove Old D,,A Musical History [CD 5] - T,18_The_Night_They_Drove_Old_D,,,,A Musical History [CD 5] - T,274
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 5] - T.mp3,Various Artists,,A Musical History [CD 5] - T,The Night They Drove Old D,A Musical History,The Night They Drove Old Dixie Down,A Musical History,A Musical History [CD 5] - T,274
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Two Piano Song/Unknown Album/A Musical History [CD 4] - T.mp3,Two Piano Song,,A Musical History [CD 4] - T,16_Two_Piano_Song_,,,,A Musical History [CD 4] - T,253
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 4] - T (15).mp3,Various Artists,,A Musical History [CD 4] - T,Two Piano Song,A Musical History,Two Piano Song,A Musical History,A Musical History [CD 4] - T,253
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - T (20).mp3,Various Artists,,A Musical History [CD 1] - T,You Don't Come Through (So,A Musical History,You Don't Come Through,A Musical History,A Musical History [CD 1] - T,123
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/You Don't Come Through (So/Unknown Album/A Musical History [CD 1] - T.mp3,You Don't Come Through (So,,A Musical History [CD 1] - T,19_You_Don't_Come_Through_(So,,,,A Musical History [CD 1] - T,123
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Stones I Throw (Song S/Unknown Album/A Musical History [CD 1] - T.mp3,Stones I Throw (Song S,,A Musical History [CD 1] - T,12_The_Stones_I_Throw_(Song_S,,,,A Musical History [CD 1] - T,67
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - T (16).mp3,Various Artists,,A Musical History [CD 1] - T,The Stones I Throw (Song S,A Musical History,The Stones I Throw,A Musical History,A Musical History [CD 1] - T,67
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 2] - T (17).mp3,Various Artists,,A Musical History [CD 2] - T,We Can Talk,A Musical History,We Can Talk,A Musical History,A Musical History [CD 2] - T,185
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/We Can Talk/Unknown Album/A Musical History [CD 2] - T.mp3,We Can Talk,,A Musical History [CD 2] - T,08_We_Can_Talk_,,,,A Musical History [CD 2] - T,185
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Beautiful Thing (Song Sket/Unknown Album/A Musical History [CD 1] - T.mp3,Beautiful Thing (Song Sket,,A Musical History [CD 1] - T,20_Beautiful_Thing_(Song_Sket,,,,A Musical History [CD 1] - T,101
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Various Artists/A Musical History/A Musical History [CD 1] - T (3).mp3,Various Artists,,A Musical History [CD 1] - T,Beautiful Thing (Song Sket,A Musical History,Beautiful Thing,A Musical History,A Musical History [CD 1] - T,101
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Bo Diddley/Bo Diddley/Bo Diddley - Gun Slinger.mp3,Bo Diddley,,Bo Diddley - Gun Slinger,Bo Diddley,Bo Diddley,Bo Diddley,Bo Diddley,Bo Diddley - Gun Slinger,110
duration_title_duplicate,/Users/roncompton/Music/RoseMusicWork/Music/Bo Diddley/Unknown Album/Bo Diddley - Gun Slinger.mp3,Bo Diddley,,Bo Diddley - Gun Slinger,Bo Diddley,Unknown Album,,Unknown Album,Bo Diddley - Gun Slinger,110
